job_title,company_name,work_genre,area,income,description,url,job_type
【急募！】福利厚生が充実☆船橋市保健総務課で働く精神保健福祉士（会計年度任用職員）,船橋市役所,精神保健福祉士,"('千葉県船橋市',)","('時給 1,467円 ～ 1,499円',)",・精神保健福祉相談に係る面接、相談、訪問、記録等の事務作業,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8231820,公務員、団体職員、その他
事務◆さまざまな企業・人に出会い支えるお仕事です！／実働7時間／残業月20h以内／年休126日以上！,首都圏建設産業ユニオン,事務,"('東京都足立区',)","('月給 20万400円 ～',)","組合員の仕事とくらしを支え、健康を守るための活動などあらゆる面からサポートします。



〈私たちの使命〉

組合員である建設従事者の仕事とくらし、権利の向上を目的としていますが、組合員に限らず、広く建設業界の発展と向上のための様々な取り組みも行っています。



〈主なお仕事〉

■多くの事務で組合員の仕事とくらしをサポート

組合共済・健康保険・労災保険などの事務作業、広報宣伝、組織運営にかかわる会計業務等。また、未加入者に組合を紹介したり、大手企業に仕事環境の改善を要請したり、行政と相談しながら住宅政策に提言したり、建築業従事者をさまざまな面で支えます。



■イベント企画に提案者のセンスが生きる

イベント企画は、様々なレクリエーションの企画・運営を行ないます。これまで、フットサル大会、野球大会、ボウリング大会などのスポーツ企画、建築技術を活かした本格的な流しそうめん、ゴーカート体験、シャインマスカット狩りツアー等のレク企画等を開催。大勢の組合員の皆さんに喜ばれる企画を考え、運営します。



■情報の発信役にもなります

組合員向けの機関紙の発行、ＳＮＳの更新、学習会の開催などを行ないます。組合員個人や先進的な企業にスポットを当てたインタビューや、ユニオンの魅力の発信、近所のオススメご飯屋さんの特集などを行なったことも。新たな取り組みへの挑戦を積極的に歓迎しています。



〈仕事のポイント〉

◎組合員さんから、多くの感謝の声が届きます。

書類作成、経営相談、職業病の労災申請等、簡単なものから複雑なものまで、あらゆる相談に対応します。日々のやり取りを通じ、組合員からの信頼が深まり、「いつもありがとう」「あの手続き本当に助かったよ」など、声をかけてもらう事も多く、日々の励みになります。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8098416,公務員、団体職員、その他
【学校法人　正社員】岡山市★私立大学での事務担当職,株式会社WAKUWAKU JOB,学校法人職員,"('岡山県岡山市東区',)","('月給 22万5,000円 ～ 34万3,000円',)","私立当大学の総務課にて事務職をお任せいたします。

■業務詳細：

・学納金／予算管理業務

・補助金等の申請および管理業務

・官公署への報告、届出業務

・各種会議の議事録作成

・各種行事の対応

・学生対応、その他庶務



■学園グループの特徴：

「挑戦と創造の教育」を教育理念に掲げ、幼児教育から小・中・高の学外教育、高校教育、専門学校教育、大学教育を展開しています。

また、複数の学校法人の他に、社会福祉法人や公益財団法人、海外公益法人等の全12法人を擁し、全国120ヶ所に設置校・事業所を幅広く展開して、民間教育機関だからこそできる柔軟な発想と実践力で、約半世紀にわたり、「時代が求める新しい教育」ニーズに即応し続けてきました。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8172679,公務員、団体職員、その他
学校法人　東洋学園,学校法人　東洋学園,経理,"('愛知県名古屋市北区',)","('月給 18万円 ～ 20万円',)","本学園は、専門学校２校、高等学校２校を運営しております。

その学校経理を担当して頂きます

勤務先は黒川本部になります。

入社後は学校経理の基礎から教えていきます。未経験の方もご安心ください。独り立ちの目安はだいたい3か月ほどです。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7728894,公務員、団体職員、その他
子どもが好きな方歓迎♪資格不問！船橋市放課後ルーム（学童保育）スタッフ,船橋市役所,学童保育スタッフ,"('千葉県船橋市',)","('時給 1,162円 ～ 1,195円',)","＼放課後の子どもたちの「遊び」「成長」をサポート／



・児童の遊びの指導

・放課後ルームに関する保護者との連絡

・おやつの準備や後片付け

・日常清掃等施設の管理

　　　　　　　　　　　　　　　　　等",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/2562470,公務員、団体職員、その他
一時保護所　中級指導員（パートタイム）,奈良市,地方公務員,"('奈良県奈良市',)","('月給 24万7,950円 ～ 24万7,950円',)","・これまでの経験を活かし、一時保護所全体の状況に配慮しながら、保護担当部門の課長業務（主に児童支援にかかるもの）を補佐する。

・児童指導員の教育指導担当として、一時保護児童への対応や行動診断について専門的知見と経験から指導や助言を行う。

・一時保護の生活指導、学習指導、行動観察・診断、緊急対応等、一時保護業務を行う。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8262027,公務員、団体職員、その他
学生支援コーディネーター,（特定）コミュニティ事業支援ネット,学生支援コーディネーター,"('兵庫県西宮市',)","('月給 17万3,510円 ～ 17万3,510円',)","当法人の本部事務局スタッフとして学生支援事業を行います。

大学生の社会人基礎力や課題解決策の育成、キャリア形成を目的としたプロジェクト活動やボランティア活動をコーディネートする仕事で、毎年、200名を超える学生が関わっています。



【主な仕事内容】

女子学生の採用に関する企業への意識調査、女子学生の採用に積極的な企業開拓、企業と大学との懇談会の開催、学生プロジェクトのコーディネート等



当法人の主な活動地域である西宮は、たくさんの大学が集積するため、設立当初より大学生に関わる事業を多岐にわたって行っています。



いわゆる「学生支援」という分野の事業を行っています。

社会で活動する中で、社会人基礎力や課題解決力の育成、さらにはキャリア形成を目的とした事業で、私たちはその学生プログラムのコーディネートを行っています。



今回の求人は、こうした学生コーディネートに加え、兵庫県緊急対応型雇用創出事業として、女子学生の採用に関する企業への意識調査や企業開拓、企業と大学のネットワークの構築といった事業に携わっています。



次代を担う学生を育成する中で、地元兵庫県の魅力を伝える事業に携わってくれる方歓迎です。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/1686119,公務員、団体職員、その他
経営指導員/地域小規模事業者への経営相談・経営支援業務,広島県商工会連合会,経営指導員,"('広島県広島市中区',)","('月給 20万5,031円 ～',)","＜経営指導員の仕事＞

地区内の小規模事業者に対し、経営の改善、発達を図るため、

金融・経理・経営などについての相談にあたり、経営計画の策定や

国や県の小規模企業施策のコーディネート支援を行います。

 また、地域産業の振興に必要な地域の経済的特色などの条件の把握、分析などを行い、地域振興の各種事業計画の立案や事業を推進するための事務処理などを行います。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8586453,公務員、団体職員、その他
ＪＡ（農協）職員募集,さいかつ農協協同組合,団体職員,"('埼玉県吉川市',)","('月給 21万2,000円 ～',)","営業・窓口担当・販売・事務・不動産管理・総務・広報・人事等

（採用後配属を決定）

ＪＡ経験者優遇",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8378385,公務員、団体職員、その他
週1日からOK！内定まで2週間！保育補助,社会福祉法人　日の本福祉会,学習支援補助員,"('三重県四日市市',)","('時給 1,200円 ～ 1,200円',)","保育補助 【求む】毎週金曜日勤務できる方！

週1日の3時間のおしごと。

小学生の宿題サポート

自由遊び見守り保育",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/5219348,公務員、団体職員、その他
未経験OK！広島市森林組合（林業作業員）,広島県森林組合連合会,林業作業員,"('広島県広島市安佐北区',)","('日給 1万1,000円 ～',)","■仕事内容

・チェンソー等によるスギ、ヒノキの伐採

・高性能林業機械（林業専用の重機）による作業

・その他、林業に係る業務



※一人立ちまでしっかりとフォローを行いますので、未経験の方でも安心して就業いただけます。



■事業体の特徴

都市近郊型森林組合として森林整備事業を基本に、造林・育林・保育（主に利用間伐を推進）・素材生産、危険木伐採、里山林整備、憩いの森管理、私有地草刈ほか環境整備事業にも力を入れております。私達と一緒に森林を育てることで次世代に繋げていきましょう。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/3796419,公務員、団体職員、その他
無資格未経験歓迎！日常生活アシスタント（広島市佐伯区）NPO法人正職員,（特定）広域協会　広島KT支部,福祉スタッフ,"('広島県広島市佐伯区',)","('月給 33万5,400円 ～',)","(夜勤もできる方限定) 

男性ALS利用者1名のみの介助です。（利用者自宅においての訪問介護の長時間滞在型）

介護・見守り・外出支援　日常生活が送れるように支援します。無資格未経験の方も先輩スタッフと同行していただき、丁寧にサポートします。できるようになるまで一からじっくり教えます。（無資格の場合、自己負担無しでの２０時間研修有。）

見守り、待機中、休憩中も給与が支払われます。



・自宅から直行直帰 

・交通費全額を支給します 

・勤務中は喫煙不可

・勤務内容：室内清掃・口腔ケア・排泄介助・更衣・痰吸引・経管栄養注入・コミュニケーション・車椅子への移乗・外気浴・散歩・外出支援・訪問看護補助・介護器具の洗浄・消毒・見守り等（１名の利用者様を２名体制で介助します。）



*１日の過ごし方

8:30…出勤・髭剃り・顔拭き・口腔ケア

9:30…排便介助

10:30…外気浴

12:00… 昼食注入

13:00…排便介助

14:00…爪切り等

15:00…パソコン・コミュニケーション・外気浴

16:30…訪問入浴

18:30…夕食注入



このようなプログラムに、往診、リハビリも入り、補助もあります。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/3367574,公務員、団体職員、その他
【正職員】奥尻町役場の事務職　\北海道の離島の地方公務員/　離島ライフを楽しみましょう,奥尻町役場,一般行政職,"('北海道奥尻郡奥尻町',)","('月給 19万6,200円 ～ 33万円',)","日本海に浮かぶ奥尻島。離島の地方公務員として、住んでよかったと思える「まちづくり」に、あなたの力を貸してください！

仕事は事務が中心で、公のために働くことは、とてもやりがいのあるものです。

都会の公務員と違い、人数もそんなに多くないので、自分のアイディアや経験を政策に反映させやすいと思います。

また、島の自然の中で楽しく生活することにより、ワークライフバランスが取れた働き方ができます。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8491020,公務員、団体職員、その他
ＩＣＴサポーター/教育業界,学校法人日本大学第二学園,ＩＣＴサポーター,"('東京都杉並区',)","('時給 1,600円 ～ 1,600円',)",ＩＣＴ機器の操作サポート及び教育関係事務処理サポート等,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8553060,公務員、団体職員、その他
《児童福祉司》東京都一般任期付職員（8月1日付採用）,東京都福祉局,児童福祉司,"('東京都新宿区',)","('月給 28万4,200円 ～',)","★児童相談センターなどの都内１１か所の児童相談所のいずれかでの、児童福祉司としてのお仕事です。（１か所は令和６年６月に開設予定）

★原則８月１日付採用ですが、９月１日付採用も可能ですので、申込時に採用希望日を選択してください。



子供の保護や福祉に関する保護者などからの相談に応じ、必要な調査、社会的診断に基づいて、対応方法の決定、その後の指導に至る一連の過程における家族、関係機関との連絡調整などの業務に従事します。

東京都児童相談所ではチーム制を導入しています。職員一人での対応ではなく、どのような援助が望ましいかチーム全体で検討していきます。



＜＜ポイント＞＞

〇子供の成長、今後の人生に大きくかかわる仕事

〇多くのノウハウを蓄積

　東京都の児童相談所は長年様々な相談案件に対応しており、多くのノウハウが蓄積しています。

〇研修が充実

　経験年数や役職に応じた研修を実施しており、令和4年度からは児童相談所職員のためのトレーニングセンターを開設しています。

〇新任職員サポート体制

　新任職員一人ひとりに先輩職員がチューターとして配置され、OJTを行います。さらに、OB・OGが業務指導員として家庭訪問に同行するなど、新任職員の育成をサポートをしています。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8623257,公務員、団体職員、その他
日曜日のみ週1日からOK！子育てひろばの支援員スタッフ/土日祝のみ勤務副業OK！資格不問,ＮＰＯ法人ホッピング,子育て広場スタッフ,"('和歌山県和歌山市',)","('時給 1,000円 ～ 1,000円',)","\\\ 2024年5月～日祝勤務可能な方を募集中 ///



未就園児が集う子育てひろばのスタッフ（子育てアドバイザー）のお仕事です。

親子同士の交流の促進、子育て相談等、様々なサポートを通して、親子が前向きに子育てができる環境つくりをしていきます。



・親子のニーズに応じたサポート（相談や情報提供）

・手遊びや季節の工作

・子育てに役立つ講座の企画やお手伝い

・保健センター等との連携

・報告書作成、活動報告





親子の成長を見守り、子育ての苦楽を共に分かち合うやりがいのあるお仕事です！

あなたの子育て経験を生かして地域の子育て環境を一緒によくしていきませんか？？",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8591459,公務員、団体職員、その他
理学療法士を急募！福利厚生が充実☆船橋市西簡易マザーズホーム,船橋市役所,理学療法士,"('千葉県船橋市',)","('時給 1,641円 ～ 1,654円',)","・西簡易マザーズホームにて就学前の肢体不自由児に対し、日常生活上必要な生活習慣を獲得するための指導や機能訓練 

・未就学児の発達に関する指導及び保護者に対する相談業務 等",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8231946,公務員、団体職員、その他
国内事業部　会計・総務スタッフ募集＜広島本部事務所＞,特定非営利活動法人　ピースウィンズ・ジャパン,NPO職員,"('広島県神石郡神石高原町',)","('月給 20万円 ～ 25万円',)","主に会計・総務業務をしていただきます。



【具体的には】

◇会計伝票の起票・確認、証憑の確認

◇会計ソフトへの入力・修正

◇助成金等の会計報告資料の作成

◇資産・プロパティ管理/棚卸

◇契約書等書類管理

◇事業監査対応

◇その他事務作業など



★入社後、研修あります！",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/2581364,公務員、団体職員、その他
事務職/正規職員（明石市役所）/完全週休２日制,明石市役所,事務職,"('兵庫県明石市',)","('月給 18万1,154円 ～ 27万8,038円',)","明石市では、「ＳＤＧｓ未来安心都市・明石 ～いつまでも　すべての人に やさしいまちを みんなで～」を目標に掲げ、市民一人ひとりの声を丁寧に聞き、市民目線の施策に取り組むことで、市民と共にまちづくりを進めています。

すべての人にやさしいまちづくりを今後一層進めるため、大学等の新卒者をはじめ、豊富な知識やスキルを有する社会人経験者など、市民に寄り添い、自分の頭で考え、熱意を持って行動できる人材を募集します。



市民に直接サービスを提供する窓口業務をはじめ、相談支援、各種施策の企画・立案・実施・運営、都市計画、環境保全、地域・産業振興、観光、国際交流、教育、広報、予算の編成、条例の整備など、広くまちの運営に携わります。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8671614,公務員、団体職員、その他
土日祝休み！未経験OK！交通費支給あり！広報/営業,学校法人　木島学園,学校事務,"('石川県金沢市山の上町',)","('月給 15万9,000円 ～ 21万5,000円',)","令和5年から救急救命学科の学生受入開始。救急救命士を志す使命感のある学生のサポートをする仕事です。

広報・営業（高校訪問による進路担当教員への募集活動、学生勧誘、オープンキャンパス開催）

営繕（学校設備の簡単な補修、消耗品交換、学生寮管理、降雪時の小型除雪機操作）

教育機器の管理（パソコン・プロジェクタ―・電子黒板・オンライン授業などの教育機器の設営やトラブル処理）

就職斡旋（新卒者の就職先の広報募集活動）

庶務・経理事務・教務（時間割調整、出席・成績表等の管理、学校行事等の準備等）",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/3702939,公務員、団体職員、その他
【正社員】放課後児童クラブ,藤棚台学童クラブ,学童クラブ職員,"('神奈川県横浜市',)","('月給 23万5,000円 ～',)","小学生と「遊び」を通して放課後の時間を過ごします。学童クラブは、保護者が就労等で不在となる家庭の小学生が放課後を過ごす場所です。１年生で入所してきた児童が６年生まで過ごし、学童クラブを卒所する時は、わが子のような感動です。具体的な仕事内容は、遊びを通して放課後の生活の支援。おやつ準備、保育計画や日誌など事務、清掃等です。



藤棚台学童クラブは、横浜学童保育連絡協議会（よこはま学童）に加盟する安心して働ける職場です。地域にふたつのクラブをもち正規指導員４名＋補助指導員４名前後で日々運営します。横浜市内の加盟クラブと指導員としての研修や交流を行い、指導員としての知識・スキル向上も図れます。



運営者は、地域運営委員会（自治会長・小学校長・PTA会長・OB等）と保護者です。運営者が指導員とクラブの運営について共通理念をもち運営しています。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/3032899,公務員、団体職員、その他
【正社員】放課後児童支援員,藤棚台学童クラブ,放課後児童支援員,"('神奈川県横浜市',)","('月給 23万5,000円 ～',)",正規職員の退職による欠員補充で急募です。学童クラブは、保護者が就労等で不在となる家庭の小学生が放課後を過ごす場所です。こどもたちは学童クラブに「ただいま」と帰ってきて、職員は「おかえり」と迎える、いわば「第２の家庭」です。放課後児童支援員は、こどもたちと「遊び」を通して放課後の時間を一緒に過ごし、生活の支援をします。１年生で入所してきた児童が６年生まで過ごし、学童クラブを卒所する時は、わが子のような感動です。仕事内容は、遊びを通した放課後の生活の支援（「生活づくり」と呼びます）です。具体的には、こどもたちが主体的に行なうことを意識しながら、遊びの計画をたて一緒に遊び、ひとりひとりの気持ちに寄り添いながら生活を見守り、こどもどうしのトラブルを解決する手助けをし、おやつを考えて準備（手作りもします）し、保育計画や日誌記録など事務、清掃等です。当クラブは、施設の目の前が公園で、こどもたちはのびのびと自由に過ごしています。一緒に働きませんか！？,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/2615873,公務員、団体職員、その他
作業療法士を急募！未就学児の発達に関する指導などが業務です！　（船橋市西簡易マザーズホーム）,船橋市役所,作業療法士,"('千葉県船橋市',)","('時給 1,641円 ～ 1,654円',)","・西簡易マザーズホームにて就学前の肢体不自由児に対し、日常生活上必要な生活習慣を獲得するための指導や機能訓練 

・未就学児の発達に関する指導及び保護者に対する相談業務 等",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8231931,公務員、団体職員、その他
家庭児童相談室で働く家庭児童相談スーパバイザー（会計年度任用職員）を募集します【船橋市役所】,船橋市役所,家庭児童相談スーパーバイザー,"('千葉県船橋市',)","('時給 2,385円 ～ 2,427円',)",・家庭児童相談室のケース対応に関するアドバイス・訪問及び児童相談所設置検討に係るアドバイス,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8231868,公務員、団体職員、その他
（沖縄市）ホームヘルパー 週3日勤務の正職員（夜勤1回）女性活躍中,（特定）広域協会,福祉スタッフ,"('沖縄県沖縄市',)","('月給 29万2,400円 ～',)","（夜勤もできる方限定）



女性ALS患者１名のみの介助です。(家族と暮らす利用者自宅での訪問介護の長時間滞在型) 

介助の必要な利用者の指示があるまで椅子で待機し、指示があれば介助を行います。

普段は同室でリクライニングチェアで待機し、利用者が睡眠中には隣室のリビングのソファで安心して待機休憩できます（介助依頼時に患者がエアーチャイムで呼び出しします）

待機中にはトイレ自由で水分補給や軽食など自由にとっていただけます

待機中、休憩中も給与が支払われます。



・直行直帰

・交通費全額を支給します





利用者紹介

76歳女性のALS患者

2021年10月気管切開、人工呼吸器装着、自動持続続吸引器装着、日常ベッド上 　軽度の難聴

性格：基本明るい、友達多い

 会話：発声困難　※時々、ありがとう！ごごちそうさま等が発生できる。筆談可、経口食も可 　ベッド、TVのリモコン操作できる。

「スタッフとは、友達感覚でお願いしたい。」とのことです",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6217295,公務員、団体職員、その他
ケアマネジャー（介護支援専門員）正規職員,（社福）安曇野市社会福祉協議会,ケアマネジャー,"('長野県安曇野市',)","('月給 22万5,100円 ～ 22万7,700円',)","ケアマネージャーとして、介護保険ケアマネジメント業務全般を担っていただきます。

安曇野市で最も大きなケアマネジャーの事業所です。

マネジメント職（総合職員）へのチャレンジの機会もあります。

雰囲気のよい職場です。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6128297,公務員、団体職員、その他
生活支援コーディネーター,（社福）浦安市社会福祉協議会,団体職員,"('千葉県浦安市',)","('時給 1,116円 ～ 1,513円',)",◇市から受託している「生活支援コーディネーター事業」において、高齢者の居場所づくりや生活を支えるしくみづくり、地域の情報を発信・収集・各種会議への出席等,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8163752,公務員、団体職員、その他
年間休日120日以上！交通費支給あり！完全土日祝休み！CDCキッチンスタッフ,（学）沖縄科学技術大学院大学学園,CDCキッチンスタッフ,"('沖縄県国頭郡恩納村',)","('年俸 246万9,000円 ～',)","OISTでは、従業員や学生のお子様のための環境改善への継続的な取り組みの一環として、OISTてだこチャイルド・ディベロップメント・センターの専任キッチンスタッフを募集しています。厨房スタッフはCDCでの給食やおやつの提供、おやつのメニューの計画、調理、教室への配膳、食器の洗浄、食の安全の確保、厨房の清潔と衛生管理などCDCの日常業務をサポートします。また厨房スタッフは必要に応じて教室スタッフのその他の業務もサポートします。



1.	毎日約170人の子どもたちの午前と午後のおやつを調理・準備する。

2.	教室用の飲料水と漂白水の準備。

3.	厨房から教室への食事（弁当、おやつ）、飲料水、漂白水の配達、教室から厨房への食べ終わった食器の回収。

4.	毎週食材や消耗品の在庫をチェックし買い物リストを作成する。

5.	使用した食器や教室のおもちゃを洗い消毒する。

6.	厨房を毎日清掃消毒し、厨房のキャビネット、棚、引き出しがきちんと整理されていることを確認する。

7.	給食とおやつの検食を毎日行い所定の用紙と日誌に記入する。

8.	配達された弁当や食品を受け取り検査する。

9.	必要に応じ教室のスタッフをサポートし個々の皿にランチを盛り付ける。

10.	HACCPの原則に基づいた食品安全管理、研修の受講、関連法規の最新情報の入手など保育施設における厨房運営に関する国家基準の遵守をCDCの事務スタッフと協力し確認する。 CDCの事務スタッフの調達のサポート（スーパーマーケットへの食材の買い出し）を行う。

11.	CDCの管理スタッフと協力して毎月のおやつメニューを計画し子どもたちの一日の栄養要件を満たし、発達段階に合った新しいおやつを開発しCDCの管理スタッフのコスト計算をサポートする。

12.	教室のサポート",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6982929,公務員、団体職員、その他
好奇心旺盛な方を募集中。少人数の職場ですが楽しく仕事しています。ご一緒にどうですか？,京都府保健事業協同組合,営業,"('京都府京都市中京区',)","('月給 19万3,000円 ～ 30万円',)","■具体的な業務内容

京都市の中心街にて、医療経営に関するあらゆるサービスを扱い、顧客層は主に開業医です。スケールメリットを活かし新たな価値を提供し、やりがいに繋がる仕事です。



■1日の仕事の流れ（例）

09：00出社

09：00～12：00　お客様対応

12：00～13：00　お昼休憩

13：00～15：00　営業・企画

15：00～17：00　お客様対応

17：00　退社",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/3603633,公務員、団体職員、その他
事務（社会人枠）,長崎市役所,事務,"('長崎県長崎市',)","('月給 19万2,919円 ～',)",行政一般事務,https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/5583155,公務員、団体職員、その他
学校事務/常勤職員（年度更新）/新宿区　年間休日120日以上！交通費支給あり！完全土日祝休み！,学校法人早稲田学園,学校事務,"('東京都新宿区',)","('月給 25万円 ～ 25万円',)","わせがく夢育高等学校（通信制・単位制・普通科）事務局　事務職員

学校事務全般",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7327601,公務員、団体職員、その他
社会福祉士　正社員　包括支援センター勤務（年間休日122日以上）,社会福祉法人目黒区社会福祉事業団,社会福祉士,"('東京都目黒区',)","('月給 20万円 ～',)","包括支援センターでのソーシャルワーカー

当法人が運営する目黒区立西部包括支援センターでの勤務となります



・地域包括には、保健師・社会福祉士・主任介護支援専門員が配置されていますので、三職種が協働し、地域の皆様の健康の保持及び生活の安定にために必要な援助を行い、地域の皆様を包括的に支援しています。

・ソーシャルワーカーとして、地域とつながりを大切にし、人々に寄添いながら伴走型の継続支援が行える方に是非、目黒区において活躍して頂きたいと思います。

・社会的開発、社会的結束及び人々のエンパワメントと解放を促進する実践に基づいた専門職として、社会的にも注目を浴びている仕事です。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8100018,公務員、団体職員、その他
（沖縄市）無資格未経験歓迎 日常生活アシスタント週3日勤務の正職員（夜勤2回）女性活躍中,（特定）広域協会,福祉スタッフ,"('沖縄県沖縄市',)","('月給 32万6,800円 ～',)","（夜勤もできる方限定）



女性ALS患者１名のみの介助です。(家族と暮らす利用者自宅での訪問介護の長時間滞在型) 

介助の必要な利用者の指示があるまで椅子で待機し、指示があれば介助を行います。

普段は同室でリクライニングチェアで待機し、利用者が睡眠中には隣室のリビングのソファで安心して待機休憩できます（介助依頼時に患者がエアーチャイムで呼び出しします）

待機中にはトイレ自由で水分補給や軽食など自由にとっていただけます

待機中、休憩中も給与が支払われます。



・直行直帰

・交通費全額を支給します





利用者紹介

７６歳女性のALS患者

2021年10月気管切開、人工呼吸器装着、自動持続続吸引器装着、日常ベッド上 　軽度の難聴

性格：基本明るい、友達多い

 会話：発声困難　※時々、ありがとう！ごごちそうさま等が発生できる。筆談可、経口食も可 　ベッド、TVのリモコン操作できる。

「スタッフとは、友達感覚でお願いしたい。」とのことです",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/8742354,公務員、団体職員、その他
《中途採用》全国事務局員候補／〈協同労働〉のまちづくり＊仲間づくりコーディネーター職◎,労働者協同組合　ワーカーズコープ・センター事業団,事務局員,"('東京都豊島区',)","('月給 21万4,630円 ～ 48万890円',)","まちづくり・仲間づくりの専門職です。



【私たちの法人は社会的企業（協同組合）です】

地域の困りごとを「仕事おこし（企業）」することで解決していき、地域のまちづくりをしています。

仕事の分野は・子育ち・若者・障がい・食・農・林・再生エネルギーなど多岐にわたります。

◎どんなことでも協同労働（働く人たちが主体的に働き、話し合いを中心に解決する）という当法人の理念をもとに、様々な課題の解決策を探ります。



３ヶ月の入職研修（座学・現場研修）後に、全国各地の事業所へ配属予定です。



本配属後は、是非リーダーの役割を担っていただきたいと考えています。

ワーカーズコープの事業・運動・経営・運営の中心的な役割を担うこととなりますが、大切なのは「仲間同士の信頼関係、仲間の主体を引き出すこと」や、「地域の必要を掴み、まちづくりや仕事おこしの計画を立て実践すること」、そして「ともに生き、ともに働く現場を仲間・利用者地域とつくり、広げること」です。



私たちの働き方は、「こうしなさい」と言われて働くのではなく、「こうしたい・こうありたい」をともに実現する働き方です。

「人や社会とつながりながら、自分らしく」働くことは、大変さも伴いますが、その大変さを受け止めてくれる仲間が、現場や地域にたくさんいることを私たちは知っています。



そのような関係性の労働の中で、私たちは市民主体でつくる「みんなのおうち（協同総合福祉拠点）」を全国に広げていくことを目指しています。",https://en-gage.net/user/search/?area=0&job=650000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6279070,公務員、団体職員、その他
